channel_username,message_id,post_url,published_at,text,marketing_status,tags,mapped_courses,course_match_status,evidence_text,classification_note,in_core,is_activity,text_hash,scenario_post_time,scenario_day,peak_day,peak_case_amount_rub,scenario_sales_utc_offset_hours
postypashki_mems,1373,https://t.me/postypashki_mems/1373,2026-08-08 10:34:46+00:00,"Осенний найм уже на старте!

Осенью запускаются стажировки, открываются вакансии и поэтому август — лучшее время для подготовки: понять, что спрашивают на отборах, оценить свой уровень и закрыть пробелы до начала учебы!

Поэтому не упусти финальную распродажу курсов «СТАРТ» — любой курс всего за 6 490 ₽

➡Аналитика
➡Алгоритмы
➡Backend
➡Machine Learning

Почему сейчас лучшее время присоединиться:
✔️Гибкий старт: все лекции по техническим темам уже выложены и доступны — проходите в своём темпе, а куратор остается на связи и проверит дз и проекты.
✔️Карьерный блок: онлайн-семинарам по софтам. Напишете резюме, которое пройдет скрининг, даже если нет опыта, отработаете самопрезенатицию, пройдёте mock-собеседование с обратной связью.
✔️Закрытый банк вопросов с реальных интервью Яндекса, Т-Банка, Ozon, WB, Авито и других топ-компаний.
✔️Разбор текущего отбора на стажировок Яндекса.
✔️ Реферальная рекомендация в бигтех после успешной защиты пет-проекта.

Выгодное комбо:

➡️Алгоритмы + любой курс всего за 9 990 ₽⬅️

Берите Backend, ML или Аналитику и параллельно ботайте алгоритмы — они встречаются везде, без хороших алгосов не пройти отбор в хорошую компанию.

🔊 Распродажа только 8-9 августа.
Подробную программу смотрите на сайте

📌Для вопросов и записи на курс напишите менеджеру",confirmed,sale;discount;native,"[""Аналитика старт"", ""Алгоритмы старт"", ""Backend старт"", ""ML старт""]",family_candidate,Поэтому не упусти финальную распродажу курсов «СТАРТ» — любой курс всего за 6 490 ₽,"Общее предложение линейки СТАРТ / пакета. mapped_courses — кандидаты четырёх направлений СТАРТ, а не четыре установленных рекламных контакта. Общая сумма пакета не равна четырём отдельным чекам. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.",True,True,09564a3558eb6622083a050686e03abb85dbd7d18550f6b08bfa0737a1daf3d3,2026-08-08 13:34:46,2026-08-08,2026-08-09,524091.67,3
algoses,594,https://t.me/algoses/594,2026-08-08 14:04:16+00:00,"Осенний найм уже на старте!

Осенью запускаются стажировки, открываются вакансии и поэтому август — лучшее время для подготовки: понять, что спрашивают на отборах, оценить свой уровень и закрыть пробелы до начала учебы!

Поэтому не упусти финальную распродажу курсов «СТАРТ» — любой курс всего за 6 490 ₽

➡Аналитика
➡Алгоритмы
➡Backend
➡Machine Learning

Почему сейчас лучшее время присоединиться:
✔️Гибкий старт: все лекции по техническим темам уже выложены и доступны — проходите в своём темпе, а куратор остается на связи и проверит дз и проекты.
✔️Карьерный блок: онлайн-семинарам по софтам. Напишете резюме, которое пройдет скрининг, даже если нет опыта, отработаете самопрезенатицию, пройдёте mock-собеседование с обратной связью.
✔️Закрытый банк вопросов с реальных интервью Яндекса, Т-Банка, Ozon, WB, Авито и других топ-компаний.
✔️Разбор текущего отбора на стажировок Яндекса.
✔️ Реферальная рекомендация в бигтех после успешной защиты пет-проекта.

Выгодное комбо:

➡️Алгоритмы + любой курс всего за 9 990 ₽⬅️

Берите Backend, ML или Аналитику и параллельно ботайте алгоритмы — они встречаются везде, без хороших алгосов не пройти отбор в хорошую компанию.

🔊 Распродажа только 8-9 августа.
Подробную программу смотрите на сайте

📌Для вопросов и записи на курс напишите менеджеру",confirmed,sale;discount;native,"[""Аналитика старт"", ""Алгоритмы старт"", ""Backend старт"", ""ML старт""]",family_candidate,Поэтому не упусти финальную распродажу курсов «СТАРТ» — любой курс всего за 6 490 ₽,"Общее предложение линейки СТАРТ / пакета. mapped_courses — кандидаты четырёх направлений СТАРТ, а не четыре установленных рекламных контакта. Общая сумма пакета не равна четырём отдельным чекам. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.",True,True,09564a3558eb6622083a050686e03abb85dbd7d18550f6b08bfa0737a1daf3d3,2026-08-08 17:04:16,2026-08-08,2026-08-09,524091.67,3
postypashki_old,1836,https://t.me/postypashki_old/1836,2026-08-09 10:32:11+00:00,"Дайджест вакансий

Товарищи, собрали свежие стажировки и junior-вакансии по аналитике, ML и разработке. Сохраняйте и отправляйте резюме - ждать осеннего найма необязательно.

📌 АНАЛИТИКА
→ ВТБ — Стажёр в «Цифровые помощники»
→ Альфа-Банк — Стажёр в департамент продаж и развития малого и микробизнеса
→ Альфа-Банк — Стажёр в отдел разработки дебетовых продуктов
→ Ozon — Стажёр-аналитик в коммерцию
→ Ozon — Младший аналитик данных
→ Ozon — Стажёр продуктовый аналитик, Производство Fulfillment
→ МТС — Стажёр Data Analyst Geo
→ Т-Банк - Младший продуктовый аналитик
→ Магнит — Стажер-продуктовый аналитик (направление данных и метрик)

💡 MACHINE LEARNING
→ Альфа-Банк — Стажёр NLP инженер
→ Ozon Tech — Стажер ML-инженер, рекомендательные системы
→ МТС — Стажер ML Engineer
→ VK — ML-инженер (Audio/Deep Learning)
→ VK — ML-инженер в рекомендательные системы
→ CБЕР — Стажер
→ СБЕР — Стажер разработка и внедрение решений с LLM
→ CБЕР — Стажер-разработчик AI-агентов

▶️ BACKEND
→ Ozon Tech — Стажёр-разработчик Golang
→ Ozon Tech — Стажёр Go-разработчик, Витрина товаров и управление заказами
→ Ozon — Младший Python разработчик
→ VK — Backend-разработчик
→ VK — Golang-разработчик
→ VK — Backend-разработчик

🫥🫥🫥🫥
Если по требованиям понимаете, что каких-то знаний пока не хватает - приходите ботать на наши карьерные курсы СТАРТ. На курсах разбираем базу по аналитике, ML, Backend и алгоритмам, программа курсов можно посмотреть на нашем сайте.

Лекции и семинары уже доступны в записи - можно сразу идти ботать нужные темы в своём темпе. А карьерные семинары только начинаются: если пока нет нормального резюме или не знаете, как проходят отборы, то вместе с преподавателем соберёте резюме под вакансии, подготовите самопрезентацию и пройдёте mock-собеседование, чтобы оценить свой уровень.

🔊 До конца дня на СТАРТы действует финальная скидка 55%. Успевайте присоединиться!

➡️ Записаться",confirmed,sale;discount;native,"[""Аналитика старт"", ""Алгоритмы старт"", ""Backend старт"", ""ML старт""]",family_candidate,🔊 До конца дня на СТАРТы действует финальная скидка 55%. Успевайте присоединиться!,"Общее предложение линейки СТАРТ / пакета. mapped_courses — кандидаты четырёх направлений СТАРТ, а не четыре установленных рекламных контакта. Общая сумма пакета не равна четырём отдельным чекам.",True,True,56b3fcc404783b3eb4df9d48b97314ad7e27f67e2e4eccb4a3c7d7c4d2e0c011,2026-08-09 13:32:11,2026-08-09,2026-08-09,524091.67,3
postypashki_old,1837,https://t.me/postypashki_old/1837,2026-08-09 15:35:40+00:00,"Как найти стажировку зарубежом

Товарищи, пока идут последние 6 часов финальной распродажи на СТАРТ, хотим напомнить: база, которую вы проходите на курсах, пригодится не только для отборов в Яндекс, Авито или Т-Банк.

Зарубежные компании на технических собеседованиях проверяют плюс-минус те же темы:

⬇️ Аналитика — SQL, статистика, A/B-тесты, продуктовые метрики
⬇️ ML — классический ML/DL, метрики, Python
⬇️ Backend — сети, базы данных, API, основы разработки
⬇️ Алгоритмы — структуры данных и задачи на кодинг

То есть если в будущем хотите подаваться на зарубежные стажировки, СТАРТ можно использовать как техническую базу для подготовки и к ним.
А готовиться к зарубежным летним стажировкам начинают сильно заранее - вакансии на лето 2027 появляются уже сейчас.

Поэтому мы собрали небольшой гайд: кратко рассказали, как устроены зарубежные стажировки и отборы, и добавили подборки актуальных вакансий по разработке, ML, аналитике, продукту и другим направлениям.

Делимся гайдом с друзьями 😎",confirmed,sale;discount;native,"[""Аналитика старт"", ""Алгоритмы старт"", ""Backend старт"", ""ML старт""]",family_candidate,"Товарищи, пока идут последние 6 часов финальной распродажи на СТАРТ, хотим напомнить: база, которую вы проходите на курсах, пригодится не только для отборов в Яндекс, Авито или Т-Банк.","Общее предложение линейки СТАРТ / пакета. mapped_courses — кандидаты четырёх направлений СТАРТ, а не четыре установленных рекламных контакта. Общая сумма пакета не равна четырём отдельным чекам.",True,True,98334bd4ac6a9cbbd179022610ef298e328455e2467cf41a393d383a7656a11b,2026-08-09 18:35:40,2026-08-09,2026-08-09,524091.67,3
postypashki_old,1878,https://t.me/postypashki_old/1878,2026-09-03 16:06:06+00:00,"❗️ Скоро заканчивается отбор на стажировку в Т-банк

Дедлайн подачи до 6 сентября, задания тут. В посте обсудим основные моменты. Разбор экзаменов уже выложен на наших соответствующих курсах ПРО.
➡️ Записаться

➡️ Обязательно подаемся
И не сомневаемся, это одна из лучших опций для получения первого опыта в индустрии: можно совмещать с учебой, загрузка от 20 часов в неделю, после нее легко залететь в штат и да, вам даже будут платить за нее! Для участия нужно просто заполнить анкету и решить отбор до 6 сентября. Задания на этот раз несложные (чекаем вот тут), но больше задач, где можно запросто ошибиться, специально сделали такие задачи, чтобы chatgpt путался с условиями и выдавал неправильные ответы и тех, кто спишет эти ответы, просто забанят в системе Т-банка. Осень - второй пик по вакансиям, стажировкам и это то самое время, которое нужно посвятить карьере и активному боту, пока учеба на низком старте. У топов собесы начнутся в конце сентября, а у работяг в октябре.

➡️ Пишем качественную анкету
Проходной на собес везде разный и зависит от популярности специальности и кол-во выделенных мест, региона. Где-то проход 350, а где-то 600 за контест. Далее отбор идет по анкете. Командам и HR очень важна ваша мотивация и погруженность в специальность. Будет обидно набрать полный балл за контест, но не заполнить анкету (подробный совет тоже даем участникам наших курсов). Общие советы такие: пишем про курсы, которые проходили и не проходили, фокусируем внимание на курсах от Т-банка. Только помните, что на собесе нужно будет не запутаться в этих выдумках. Обязательно пишем про олимпиадный опыт, даже школьный, от олимпиадников все просто сходят с ума. Пишем образование. Про свои стартапы и телеграмм каналы советую писать осторожно: это может отпугнуть. Подумают, что после года работы в штате вы уйдете строить свой мега успешный бизнес, а работодатель хочет, чтобы вы росли и развивались внутри компании и стали приносить пользу именной ей.

Сразу создаем второй телеграмм канал для работы и учебы с настоящим именем и фамилией, без неоднозначных статусов и аниме на аватаре. Это может оттолкнуть рекрутеров. Также с этого аккаунта не пишем никому и некуда никакие неоднозначные тезисы, которые могут стать народным достоянием и вас скомпрометировать. Работодателю важно, чтобы вы разделяли корпоративные ценности. Касаемо составления анкеты и резюме более подробно рассказывал в ролике, обязательно посмотрите.

➡️ Собеседование
Раньше большинство собесов было похоже на смотрины: команда рассказывала про себя, а вы про себя. Спрашивали мотивацию, бизнес кейс и может немного теории, задачи давали только на какого-нибудь риск аналитика. Сейчас все по-другому: контест не катает только ленивый, поэтому собесе почти всегда дают задачи. На аналитику и мл могут спросить матешу, скл, питон, а на разработчика и мл простенькие алгоритмы. Некоторые из этих заданий можно чекнуть тут, и тут, и тут, и тут, а если вы хотите разбор всех тасков с собесов - бегом на наши курсы.

➡️ Подробности
Более подробно обо всем этом можно посмотреть в видео. Главное помните, что шанс выиграть в этой игре > 90% (по крайней мере, в прошлом году именно таким был процент взятых на стажировку среди наших учеников), если знать правила игры. Серьезно, прошлым летом выпускница нашего курса по аналитике прошла отбор и стала стажером-аналитиком едва закончив 11-ый класс.

Подписаться: @postypashki_old",confirmed,sale;native,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate,"Дедлайн подачи до 6 сентября, задания тут. В посте обсудим основные моменты. Разбор экзаменов уже выложен на наших соответствующих курсах ПРО.
➡️ Записаться",Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним.,True,True,db859aec63ab87551e6900f52f748a53dd40f16167538bd3aaf57d6fb1caf37c,2026-09-03 19:06:06,2026-09-03,2026-09-05,484684.0,3
postypashki_mems,1410,https://t.me/postypashki_mems/1410,2026-09-03 16:15:26+00:00,"Открылся отбор на стажировку в Т-Банк

Задачи уже выложены в нашем чате (тут).

Специально для участников курсов про уже мы уже выложили разбор соответствующих экзаменов. В разборе мы покажем подход к решению задач и как оформить ответ, чтобы получить высокий балл.

Также на курсах будет доступно:
🔽 Курс по выходу на доход в валюте
🔽 Разбор текущей стажировки Яндекса
🔽 Гарантия оффера
🔽 Огромный банк технических вопросов
🔽 Рефералка в бигтех после защиты пет-проекта
🔽 mock-собеседования с обратной связью

📌 Вопросы и запись — менеджеру",confirmed,sale;native,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate,📌 Вопросы и запись — менеджеру,Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним.,True,True,4b83026f963666f403237170d3a7f9306fe6917373fef49d6340ee86ff1f525a,2026-09-03 19:15:26,2026-09-03,2026-09-05,484684.0,3
postypashki_mems,1412,https://t.me/postypashki_mems/1412,2026-09-05 15:50:19+00:00,"Последняя возможность присоединиться к курсам ПРО и забрать оффер в Т-банк

Товарищи, уже в этот понедельник стартуют наши курсы. Для вопросов и записи на курс пишите менеджеру

Только до 06.09 цена за один курс 14 795 ₽ ➡️ 8 950 ₽

Можно выбрать направление:
⏩ Backend ПРО
⏩ Алгоритмы ПРО
⏩ Аналитика ПРО
⏩ ML ПРО
⏩ ИИ-агенты ПРО

❗️Действует гарантия: прошел курс, выполнил все рекомендации, но не получил оффер — вернем деньги
❗️Курс длится 6 недель: теория, практика, домашние задания и пет-проект. Всё это время рядом преподаватель и куратор.
❗️Разбор Т-банка: уже выложен для участников наших курсов! Подробная инфа по прохождению и заполнению анкеты прилагается

На выходе ты будешь владеть более продвинутыми инструментами, стеком и сможешь претендовать на большее количество вакансий. Ты в разы увеличишь свои шансы на топовый оффер (полная программа на сайте).",confirmed,sale;discount;launch,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate,Только до 06.09 цена за один курс 14 795 ₽ ➡️ 8 950 ₽,Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.,True,True,acc14fbb52999c3a9357921f6f39b119434848721082c3fca970f073e66a37e8,2026-09-05 18:50:19,2026-09-05,2026-09-05,484684.0,3
postypashki_mems,1412,https://t.me/postypashki_mems/1412,2026-09-05 15:50:19+00:00,"Последняя возможность присоединиться к курсам ПРО и забрать оффер в Т-банк

Товарищи, уже в этот понедельник стартуют наши курсы. Для вопросов и записи на курс пишите менеджеру

Только до 06.09 цена за один курс 14 795 ₽ ➡️ 8 950 ₽

Можно выбрать направление:
⏩ Backend ПРО
⏩ Алгоритмы ПРО
⏩ Аналитика ПРО
⏩ ML ПРО
⏩ ИИ-агенты ПРО

❗️Действует гарантия: прошел курс, выполнил все рекомендации, но не получил оффер — вернем деньги
❗️Курс длится 6 недель: теория, практика, домашние задания и пет-проект. Всё это время рядом преподаватель и куратор.
❗️Разбор Т-банка: уже выложен для участников наших курсов! Подробная инфа по прохождению и заполнению анкеты прилагается

На выходе ты будешь владеть более продвинутыми инструментами, стеком и сможешь претендовать на большее количество вакансий. Ты в разы увеличишь свои шансы на топовый оффер (полная программа на сайте).",confirmed,sale;discount;launch,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate,Только до 06.09 цена за один курс 14 795 ₽ ➡️ 8 950 ₽,Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.,True,True,acc14fbb52999c3a9357921f6f39b119434848721082c3fca970f073e66a37e8,2026-09-05 18:50:19,2026-09-05,2026-09-06,396075.0,3
postypashki_old,1880,https://t.me/postypashki_old/1880,2026-09-06 09:06:06+00:00,"❗️ Через 12 часов закончится отбор на стажировку Т-банк!

Разбор всех направлениях выложен только на наших карьерные курсы ПРО.
➡️ Записаться

Сразу отвечу на самые популярные вопросы:

➡️Как посмотреть свои баллы после окончания отбора?
1. Заходим в историю своего браузера
2. Ищем по preview
3. Переходим на страницу
4. Копируем айди экзамена
5. Вставляем в готовую ссылку
6. Ищем по student_score
https://edu.tbank.ru/api/v1/practice-progress/сюдаВвестиАйди/info?isSelection=true

Если все совсем плохо в контесте, то в личном кабинете появится реджект ""вы не прошли"". Никакого фриза в Т-банке нет, поэтому спокойно ждем следующего сезона (следующий набор на зиму будет в декабре). На официальную дату объявления результатов ориентироваться не нужно.

➡️Когда собес?
Первые приглашения начнут рассылать лучшим участникам не раньше середины сентября, а до обычных работяг доберутся только в октябре. Где-то за неделю до интервью на почту пришлют календарь, где нужно забить удобное время, и ссылку на zoom. Иногда HR могут написать в телегу и поторопить, но лучше мониторить почту, чтобы забить для себя удобное время.

Рекрутеры обычно идут навстречу, когда не можете пройти собес в выбранные дни и нужно время на подготовку, но лучше этим не злоупотреблять: редко когда приглашают больше одного раза.

➡️Кого позовут?
У меня был пост на эту тему, можно изучить его вот тут.

➡️Как проходит?
Все зависит от направления и команды. Чаще всего команда сама не знает, кого хочет видеть, поэтому чаще всего приходит настоящий консилиум специалистов и капитально мучают кандидата (все их вопросы разбираем на наших курсах), но иногда может выпасть просто HR-ка, которая прогонит вас по элементарным вопросам с листочка и даст оффер.

Сама структура собеседований похожа: рассказ о себе, задачи / алгосы, кейсы. Можно самому посмотреть на гитхабе Тинькофф, что ожидать. Для аналитиков писал подробную статью здесь. Не забудьте уточнить все свои вопросы у команды, поскольку ваши представления и позиции и реальность могут сильно отличаться. Например, вы хотите заниматься жесткой продуктовой аналитикой с временными рядами и мл, а команде нужен просто sql писатель. Конечно, вы получите рабочий опыт и возможно в дальнейшем оффер в штат, но ценность такого опыта под вопросом. Лучше подучиться и попробовать податься на более перспективные позиции и получить опыт, которые будет вас продавать как хорошего специалиста в будущем.

➡️Что дальше?
После собеса интервьюер составляет отзыв на кандидата, его идеальный пример здесь. На основе него могут на кандидата забить, предложить другой команде или вернуться с оффером. Обычно оффер получают через день-два после собеса в лс или по телефону. После 10 дней молчания можете смело стучаться рекрутеру в лс, чтобы получить ответ от команды (реджект). Обязательно просим фитбэк, иногда даже пишут что-то внятное и по фактам.

➡️Оффер?
Пригласят на подписание документов в офис, выдадут все необходимое, либо предоставят все через представителя. Далее знакомство с ментором и погружение в проект. Если не будете совсем бить баклуши, то вас без проблем возьмут в штат на постоянную позицию.

Подробнее обо всем этом можно посмотреть в видео. Обязательно ставьте огоньки и делитесь с друзьями, если хотите больше подобных постов.

Обсудить стажировки можно в нашем чате.

Подписаться: @postypashki_old",confirmed,sale;native,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate,"Разбор всех направлениях выложен только на наших карьерные курсы ПРО.
➡️ Записаться",Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним.,True,True,ec09e6a79dbd9db93e9291b60b687d3926fbb7fe10ae6481990abed3087b7b21,2026-09-06 12:06:06,2026-09-06,2026-09-06,396075.0,3
postypashki_old,1881,https://t.me/postypashki_old/1881,2026-09-06 12:06:08+00:00,"Разбор экзамена на стажировку в Т-банк за подписку!

Чтобы получить разбор:
➡️Подпишитесь на нас в запрещенной странице тут
➡️Поставьте «+» в комментариях под последней каруселью тут
➡️После этого бот пришлёт вам материал в директ

Внутри будет разбор экзамена и теста SQL на стажировку Т-банк",confirmed,native;other,[],none,ор экзамена на стажировку в Т-банк за подписку!,Материал за подписку / комментарий в Instagram и выдача ботом: наблюдаемый лид-магнит. Это не отдельный бесплатный эфир и не оплата курса; продукт XLSX не указан.,True,True,6ef8e6831b66588b67e5f152c6104d7bbc4f7bea23278a3442ec540cba91883e,2026-09-06 15:06:08,2026-09-06,2026-09-06,396075.0,3
postypashki_old,1882,https://t.me/postypashki_old/1882,2026-09-06 15:04:47+00:00,"Стажировки для разработчиков

В посте обсудим, куда можно податься начинающему разработчику, а также как выглядят этапы отборов. Весь процесс в целом един: Тетс/Тестовое + Анкета ➡️ Финалы. Финальных собесов может быть несколько: с рекрутером, с ментором, с руководителем, с мамой руководителя и тд. И спросить могут все, что угодно, даже тюремные загадки (математические задачи на логику). Но о том, какой базовый минимум для подачи ниже.

Можно смело подаваться на начальные позиции, когда знаете базу по языку, базу по сетям и алгоритмы. Алгоритмы отдельный интересный момент. Они есть в тестах, на технических собесах и их могут спокойно спросить на финальных собесах. Нередко ребятам-олимпиадникам или ребятам с высоким рейтингом на codeforces пишут в личку сами рекрутеры и зовут на собесы, иногда скипая несколько этапов отбора.

На стажировки можно податься тремя путями:
1. Массовые наборы
2. Единичные вакансии на сайте компании
3. Школы от компаний, где по итогу зовут в штат/на стажировку. Например, Т-банк академия, Летняя школа Яндекса, Vk education, Ozon Route и так далее тому подобное, их реально куча-куча.

Основные компании, которые высасывают начинающих кандидатов, приведу ниже. Но есть и так называемые галеры. Вообще галера-галере рознь. Кроме бигтехов приведенных ниже есть еще и Газпром, ВТБ, Альфа-банк, всякие заводы, где программируют чипы, да и вообще всякие аутстафы. Нередко туда идут отчаявшиеся ребята заниматься каким-то кринжом в духе ""мобильный разработчик С++ на IOS"" в надежде получить какой-то опыт и уже с ним подаваться в более привлекательные проекты. Мое же мнение: да, встречаются интересные вакансии и такие истории успеха, но по моему опыту на разработчика они встречаются очень редко и такой опыт никакого ощутимого импакта в вашу карьеру не вносит. Я бы советовал в такой ситуации приглядеться на худой конец к школам дополнительное образования (ШАД, АА, курсы от компаний) и лабораториям, где учебный опыт можно кое-как попробовать оформить как ""рабочий"".

1. Т-банк
0. Контест на алгосы (сегодня дедлайн), чей разбор уже выложен на наших курсах про.
1. Финальный собес
ЗП 80-100 тыс.

2. Яндекс
0. Контест на алгосы, разбор будет только на наших курсах ПРО.
1. Собесы на алгосы + вопросы по языку и самой базе по сетям (чекайте в программе бэкенд старт).
2. Финалы с командами
ЗП 80-100 тыс.

3. VK
Сразу подаешься в команду.
0. Тестовое (написать какой-нибудь сервис)
1. Финал
ЗП 70 тыс.

4. Авито
0. Тест
1. Тестовое (написать сервис)
2. Финал
ЗП 90-120 тыс.

5. Сбер
0. Задание в виде теста. Потом резюме попадает в общий пул, из которого выбирают команды и hr.
1. Финальный собес
ЗП 40-60 тыс.

6. Ozon
0. Тестовое в духе написать HTTP сервис
1. Финал

7. Касперский
0. Тесты
• Если направление «Безопасность сетей», то нужно пройти тестовое на ""Windows, Linux, C, C++""
• Если направление «Администратор систем», то нужно пройти тестовое «Windows, Linux, …”
и все в таком духе
1. Тестовое (написать сервис).
2. Финал с тюремными загадками.

Как к такому подготовиться - кратко
0. Решать литкод. Задач 150 на основные темы хватит (темы чекайте в программе алгосы старт)
1. Выучить язык (не только русский): синтаксис, чуть-чуть что под компотом, многопоточку)
2. Знать базу про сети (HTTP и тд).

В целом уже с этим можно ходить по собесам. Параллельно с этим качаем свой профессиональный рейтинг по советам отсюда.

Подписаться: @postypashki_old",confirmed,sale;native,"[""Backend старт"", ""Алгоритмы старт""]",explicit,"2. Яндекс
0. Контест на алгосы, разбор будет только на наших курсах ПРО.
1. Собесы на алгосы + вопросы по языку и самой базе по сетям (чекайте в программе бэкенд старт).
2. Финалы с командами
ЗП 80-100 тыс.","Конкретно названы / связаны ссылками программы «бэкенд старт» и «алгосы старт». Общие курсы ПРО тоже упомянуты, но их отдельные продукты не указаны и не добавлены к явным совпадениям.",True,True,ab0ff647491859f058eb6e3ab09678e5cefd7259f5bd751e70dd771aa28c44cb,2026-09-06 18:04:47,2026-09-06,2026-09-06,396075.0,3
