channel_username,message_id,post_url,published_at,text,marketing_status,tags,mapped_courses,course_match_status,evidence_text,classification_note,reviewed_tags,include_in_calendar,analysis_scope,review_decision,paid_placement_status,review_note
postypashki_mems,1414,https://t.me/postypashki_mems/1414,2026-09-06T16:55:28+00:00,"Разбор экзамена на стажировку в Т-банк за подписку!

Чтобы получить разбор:
➡️Подпишитесь на нас в запрещенной странице тут
➡️Поставьте «+» в комментариях под последней каруселью тут
➡️После этого бот пришлёт вам материал в директ

Внутри будет разбор экзамена и теста SQL на стажировку Т-банк",confirmed,native;other,[],none,ор экзамена на стажировку в Т-банк за подписку!,Материал за подписку / комментарий в Instagram и выдача ботом: наблюдаемый лид-магнит. Это не отдельный бесплатный эфир и не оплата курса; продукт XLSX не указан. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.,native;other,True,career_courses,calendar_content_only,unknown,
postypashki_old,1883,https://t.me/postypashki_old/1883,2026-09-06T17:44:11+00:00,"Слив протоколов собеседований на аналитика в Т-Банке

Чтобы вы реально почувствовали насколько круты наши курсы, сливаем внутреннюю кухню - как реально проходят секции аналитики в Т-Банке. Три гайда, и они закрывают сразу два разных направления - продуктовый и бизнесовый. Еще больше закрытых материалов на наших курсах про. Короче курсы реально годный, залетаем. Отзыв нашего выпускника ниже.

Каркас у собесов один - 4 этапа: рекрутёр → профильная секция → знакомство с командой → оффер. Тут как раз на разных аналитиков идет разветвление.

Трек 1. Продуктовый аналитик.
Техчасть делится на две секции:
— Дата-анализ (60 мин) — теорвер, матстат и лайвкодинг на SQL и Python. Всё хардовое живёт тут.
— Продуктовая аналитика (60 мин) — метрики, гипотезы, кейсы продукта. Хардов нет, смотрят на мышление и умение доводить решение до конечной точки.

Гайд ""Продуктовая аналитика"" - как раз про это: 21 разобранный кейс (условие → ход решения → на что смотрит интервьюер → усложнения), матрица компетенций, чеклист перед собесом, шпаргалка по теории и отдельный технический минимум под DA-секцию. Плюс блок кейсов для тех, кто идёт на позицию управленца отдела аналитиков.

Трек 2. Бизнес-аналитик.
Тут SQL и лайвкодинга нет - одна секция на 60 минут: разбор вашего опыта плюс бизнес-кейс на развитие продукта, улучшение процесса или поиск узкого места. Тут также смотрят больше на ход ваших мыслей, а не то, как вы сходу выдаете готовый ответ. Отдельно стоит присмотреться ребятам, кто метит на позицию технолога (это стык бизнес-аналитика, системного, продуктового, проджекта и продакта, нишевая тема в общем), для вас тоже актуальный контент, так как собесы у этих двух позиций пересекаются. Гайд ""Бизнес-анализ"" - про этот трек: матрица компетенций от джуна до сеньора, каркас разбора любого кейса и 6 примеров кейсов.

Общий блок - задачи на логику. 27 штук с реальных собесов: логика и дедукция, теорвер (Байес, условная вероятность, правило остановки) и оценки/алгоритмы/теория игр. У каждой полный разбор с ключевой идеей, а не просто ответ.

Еще дополнительную информацию оставил в нашем чатике тут.

Подписаться: @postypashki_old",confirmed,sale;native,"[""Аналитика про""]",family_candidate,"Чтобы вы реально почувствовали насколько круты наши курсы, сливаем внутреннюю кухню - как реально проходят секции аналитики в Т-Банке. Три гайда, и они закрывают сразу два разных направления - продуктовый и бизнесовый. Еще больше закрытых материалов на наших курсах про. Короче курсы реально годный, залетаем. Отзыв нашего выпускника ниже.","Предлагаются материалы по интервью аналитиков на «курсах про», но полного названия продукта нет. Аналитика про — кандидат по сочетанию предмета и линейки, не явное совпадение.",sale;native,True,career_courses,calendar_content_only,unknown,
postypashki_old,1887,https://t.me/postypashki_old/1887,2026-09-07T10:47:40+00:00,"Уметь считать ≠ уметь анализировать

С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.

Можно нормально знать SQL, статистику, Python, строить дашборды — и всё равно теряться, когда на собеседовании или на работе тебя спрашивают:

«У нас упала выручка. Разберись, почему».

Потому что в реальной работе сначала нужно понять, что происходит с бизнесом, какой вопрос мы решаем и какое решение должно появиться на выходе.

За 7 дней вы:

⏩решите 3 продуктовых кейса — от бизнес-задачи до решения
⏩ встретитесь с HR, который работал в X5 и Яндексе и нанимал людей от стажёров до топ-менеджеров
⏩ поговорите с senior-аналитиком Avito о том, как меняется работа аналитика по мере роста
⏩ поучаствуете в первом аналитическом хакатоне Поступашек

На хакатоне вы соберётесь в команды, получите реальный продуктовый кейс и за выходные пройдёте весь путь аналитика: разберётесь в проблеме, поработаете с данными, предложите решение и защитите его.

💰 Приз — 30 000 ₽

Курс подойдёт и новичкам, и действующим аналитикам, которые хотят лучше понимать продукт и бизнес, увереннее решать неструктурированные задачи и расти дальше.

Все кейсы, встречи, записи и материалы будут в отдельном закрытом канале.

Участие бесплатное. Первое занятие уже сегодня в 19:00

📌 Присоединиться на курс по ссылке https://t.me/+j_RdPEr7JudjNWM0",confirmed,free_event;launch,[],none,С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.,Прямо объявлена бесплатная неделя «Аналитика вне SQL». Этого названия нет в XLSX; её нельзя автоматически заменить на Аналитика про или считать продажей.,launch;free_event,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
chad_protocol,537,https://t.me/chad_protocol/537,2026-09-07T11:55:52+00:00,"Уметь считать ≠ уметь анализировать

С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.

Можно нормально знать SQL, статистику, Python, строить дашборды — и всё равно теряться, когда на собеседовании или на работе тебя спрашивают:

«У нас упала выручка. Разберись, почему».

Потому что в реальной работе сначала нужно понять, что происходит с бизнесом, какой вопрос мы решаем и какое решение должно появиться на выходе.

За 7 дней вы:

⏩решите 3 продуктовых кейса — от бизнес-задачи до решения
⏩ встретитесь с HR, который работал в X5 и Яндексе и нанимал людей от стажёров до топ-менеджеров
⏩ поговорите с senior-аналитиком Avito о том, как меняется работа аналитика по мере роста
⏩ поучаствуете в первом аналитическом хакатоне Поступашек

На хакатоне вы соберётесь в команды, получите реальный продуктовый кейс и за выходные пройдёте весь путь аналитика: разберётесь в проблеме, поработаете с данными, предложите решение и защитите его.

💰 Приз — 30 000 ₽

Курс подойдёт и новичкам, и действующим аналитикам, которые хотят лучше понимать продукт и бизнес, увереннее решать неструктурированные задачи и расти дальше.

Все кейсы, встречи, записи и материалы будут в отдельном закрытом канале.

Участие бесплатное. Первое занятие уже сегодня в 19:00

📌 Присоединиться на курс по ссылке https://t.me/+j_RdPEr7JudjNWM0",confirmed,free_event;launch,[],none,С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.,Прямо объявлена бесплатная неделя «Аналитика вне SQL». Этого названия нет в XLSX; её нельзя автоматически заменить на Аналитика про или считать продажей. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.,launch;free_event,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
postypashki_mems,1416,https://t.me/postypashki_mems/1416,2026-09-07T14:03:15+00:00,"Уметь считать ≠ уметь анализировать

С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.

Можно нормально знать SQL, статистику, Python, строить дашборды — и всё равно теряться, когда на собеседовании или на работе тебя спрашивают:

«У нас упала выручка. Разберись, почему».

Потому что в реальной работе сначала нужно понять, что происходит с бизнесом, какой вопрос мы решаем и какое решение должно появиться на выходе.

За 7 дней вы:

⏩решите 3 продуктовых кейса — от бизнес-задачи до решения
⏩ встретитесь с HR, который работал в X5 и Яндексе и нанимал людей от стажёров до топ-менеджеров
⏩ поговорите с senior-аналитиком Avito о том, как меняется работа аналитика по мере роста
⏩ поучаствуете в первом аналитическом хакатоне Поступашек

На хакатоне вы соберётесь в команды, получите реальный продуктовый кейс и за выходные пройдёте весь путь аналитика: разберётесь в проблеме, поработаете с данными, предложите решение и защитите его.

💰 Приз — 30 000 ₽

Курс подойдёт и новичкам, и действующим аналитикам, которые хотят лучше понимать продукт и бизнес, увереннее решать неструктурированные задачи и расти дальше.

Все кейсы, встречи, записи и материалы будут в отдельном закрытом канале.

Участие бесплатное. Первое занятие уже сегодня в 19:00

📌 Присоединиться на курс по ссылке https://t.me/+j_RdPEr7JudjNWM0",confirmed,free_event;launch,[],none,С 7 по 13 сентября проводим бесплатную неделю «Аналитика вне SQL» — мини-симулятор реальной работы аналитика.,Прямо объявлена бесплатная неделя «Аналитика вне SQL». Этого названия нет в XLSX; её нельзя автоматически заменить на Аналитика про или считать продажей. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.,launch;free_event,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
postypashki_old,1892,https://t.me/postypashki_old/1892,2026-09-07T14:05:21+00:00,"Слив протоколов АВ тестирования для кейс-интервью X5

Наши выпускники не только сейчас активно проходят собесы, но и уже давно закрепились в штате и проводят собесы.

В честь нашей открытой недели по аналитике, которое стартует уже сегодня, делимся гайдом по проведению АВ тестирования в Х5 на основе внутренних методичек, публичных выступлений и протоколов проведения собеседований. Делитесь с друзьями такой годной!

Присоединиться к открытой недели можно по ссылке: https://t.me/+j_RdPEr7JudjNWM0

Подписаться: @postypashki_old",confirmed,free_event;native,[],none,Присоединиться к открытой недели можно по ссылке: https://t.me/+j_RdPEr7JudjNWM0,"Приглашение / запись / материал недели «Аналитика вне SQL», объявленной бесплатной в сохранённом посте /1887. Отдельный платный курс XLSX в этом предложении не назван; предмет аналитики не достаточен для совпадения.",free_event;native,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
postypashki_old,1893,https://t.me/postypashki_old/1893,2026-09-07T15:51:46+00:00,"Товарищи, ждем вас в 19:00 на нашем первом занятии на курсе Аналитика вне SQL

Будем обсуждать, как бизнес и аналитика связаны между собой, а также решим продуктовый кейс

Личное приглашение от куратора курса ниже 👇🏻

Ссылка на встречу в канале курса",confirmed,free_event;native,[],none,ас в 19:00 на нашем первом занятии на курсе Аналитика вне SQL,"Приглашение / запись / материал недели «Аналитика вне SQL», объявленной бесплатной в сохранённом посте /1887. Отдельный платный курс XLSX в этом предложении не назван; предмет аналитики не достаточен для совпадения.",free_event;native,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
postypashki_mems,1423,https://t.me/postypashki_mems/1423,2026-09-08T14:10:56+00:00,"Стажировка в Яндексе одна из лучших возможностей для старта в аналитике:

• МНОГО КРАСИВЫХ СВОБОДНЫХ ЖЕНЩИН
• специалисты высокого класса
• зарплаты в среднем выше рынка
• современный стек и проекты
• хорошо выстроены процессы
• корпоративная культура

Для участия нужно подать анкету заполнить анкету и зарешать контест. Разбор контеста уже выложен на нашем курсе аналитика про.
➡ Записаться.

Как заполнять анкеты смотрим этот ролик. После контеста вас ждет собес на код (sql, python, алгосы) и бизнесс кейс, задачи по математике, статистике. Формат немного поменялся, отдельного собеса по алгосам ""больше нет"". И наконец собеседования с командами. На моем опыте максимально, сколько может быть собесов с командой - 9.

Финальные собесы
Если команда точно понимает, что им нужен стажёр закрыть пару дыр и после он не нужен, то собес больше про твой опыт, почему Яндекс, как планируешь совмещать с учебой, а что будешь делать, если стажку не продлим/не возьмём в штат. Такие больше на метч с командой и посмотреть не будешь ли ты ныть, что на стажке будешь заниматься скучной фигней, расскажут какой есть пул задач и спросят, что из этого интересно.

Если команде нужен специалист, которого они хотят растить, то собес посерьезней из разряда: продуктовый кейс, математические задачи, лайвкодинг и тд. Пример нашего выпускника можно посмотреть здесь.

Конкретнее все зависит от того, кто собесит: chill guy или факер. Выбирайте команду с умом, ее можно поменять.

По итогу еще раз многое зависит от команды и кто собесит. Выбирайте команду с умом, ее можно поменять.

Штат
Можно сразу на финале спросить, а будут ли места в штате. Конечно обмануть могут, но за вопрос денег не берут и пусть сила вам подскажет.

После стажировки есть несколько вариантов:
1. Если плохой отзыв от команды и говорят «уходи», то нужно заново проходить все собесы на стажера
2. Могут сказать, что ты не очень и иди на стажировку снова (без собесов, только финалы)
3. Можешь пойти в штат:
а) ты классный - можешь пойти к нам на миддла (но нужно опять пройти АА, потом финалы), если не пройдешь, то возьмут на джуна
б) ты не дотягиваешь до миддла - ты джун и если команда не готова взять джуна, то нужно идти искать, кто может взять к себе джуна самому
в) можно искать, кто готов взять к себе миддла/джуна и врубать свои навыки социальной инженерии на максимум

При идеальном мэтче, вы в Яндексе - поздравляю!

Подписаться: @ProdAnalysis",confirmed,sale;native,"[""Аналитика про""]",explicit,"Для участия нужно подать анкету заполнить анкету и зарешать контест. Разбор контеста уже выложен на нашем курсе аналитика про.
➡ Записаться.","Курс прямо назван в рекламном контексте или указан в конкретной ссылке на программу; регистр / склонение / очевидный языковой вариант приведены к названию XLSX. Это соответствие названия, не атрибуция продаж. Исходная ссылка пересылки есть в JSONL; публикация / подпись автора не подтверждает платность внешнего размещения или контакт покупателя.",sale;native,True,career_courses,calendar_content_only,unknown,
postypashki_old,1895,https://t.me/postypashki_old/1895,2026-09-08T15:27:01+00:00,"Собрали все задачи с алгосекции в Яндексе в одном файле с разбором частых ошибок, все это закрывают наши курсы по алгоритмам. Сохраняй и делись с друзьями такой годнотой! 🔥

Кстати а контест со стажировки уже разобран на соответствующих наших курсах ПРО.
➡ Записаться.

Подписаться: @postypashki_old",confirmed,sale;native,"[""Алгоритмы про""]",family_candidate,"Кстати а контест со стажировки уже разобран на соответствующих наших курсах ПРО.
➡ Записаться.",Упомянуты собственные курсы по алгоритмам и общий разбор на курсах ПРО. Алгоритмы про — кандидат; конкретное полное название курса в предложении не дано.,sale;native,True,career_courses,calendar_content_only,unknown,
postypashki_mems,1424,https://t.me/postypashki_mems/1424,2026-09-09T13:33:48+00:00,"Разбор контеста на стажировку Яндекс уже на наших курсах ПРО!

@postypashki_mems",confirmed,sale;native,"[""Аналитика про"", ""ML про"", ""Backend про"", ""Алгоритмы про"", ""AI агенты""]",family_candidate, контеста на стажировку Яндекс уже на наших курсах ПРО!,Продвигается линейка ПРО или её общий карьерный блок. mapped_courses — кандидаты из пяти направлений объявленного набора; это не подтверждение индивидуальной рекламы каждого курса или контакта с ним.,sale;native,True,career_courses,calendar_content_only,unknown,
postypashki_old,1897,https://t.me/postypashki_old/1897,2026-09-09T14:17:20+00:00,"Как готовиться к софт собесам в Авито

Очень актуальный вопрос в эпоху, когда заботать технические собесы - это лишь вопрос времени. Команды нередко отбирают кадидатов просто по вайбику. Поэтому в посте обсудим, как зафититься на начальные позиции в Авито (без ограничения общности).
Более подробно про Авито можно узнать на нашем бесплатном мини-интенсиве ""Аналитика вне SQL"" завтра в 19:00 будет встреча с экспертом из Авито. Присоединиться можно по ссылке: https://t.me/+j_RdPEr7JudjNWM0

Лендинг компании, набора или анкета
Большинство качеств, которые от вас ожидают, написаны на лендинге или в анкете. Не пожалейте времени, буквально 10-20 минут: прошерстите сайтик и выпишите все качества и характеристики, которые ждут от кандидатов. Дальше переходим на страницу конкретной программы, допустим, буткемпа аналитики. Тыкаем на все вкладки и собираем максимум инфы. Так мы узнаем общие ожидания, примеры задач и опыт других ребят. В данном случае из требований интересно выделить “Умеете структурировать информацию и критически мыслить” и “Понимаете, в чём отличия между продуктовой аналитикой и BI‑разработкой”. Иначе говоря, вы должны четко понимать, чем занимается продуктовый аналитик, а также четко доносить свои мысли на собесе.

Копаем глубже и заходим на сайт самой компании почитать о ее ценностях и требованиях к сотрудникам. Манифест Авито - кладезь полезной информации для подготовки к собесу. Мы знакомимся с культурой компании, а также с ее ценностями: “все начинается с потребности пользователей”, “решай быстро и аргументированно”, “упрощай!”, “вместе мы можем больше”, “главное - результат”.

Теперь у нас есть базовое понимание того, что от вас ждут, как от будущего сотрудника, однако мы еще не разобрались с нашей ролью. На собеседование критически важно сформулировать для себя четкую картину того, чем занимается аналитик и почему вы идете именно туда.

Составляем портрет идеального сотрудника
Представьте Вася учится на втором курсе, имеет 3 000 часов в доте. Представим, Вася собеседуется на три совершенно разные позиции: аналитика, физрука и волонтера. Для каждой из этих сфер будут важны только некоторые качества Васи (подумайте, какие именно). При этом знание прокастов на инвокера не дает ему ровным счетом ничего ни в одной из этих профессий. Поэтому мы с Васей понимаем, что просто ""быть собой"" на собеседовании не всегда лучший вариант, особенно на начальных позициях.

Васе поможет навык составления портрета идеального сотрудника
На данном этапе нужно осознать какими качествами обладает идеальный аналитик. Запросы в ИИшку вроде ""что делают аналитики в Авито"", ""что ждут от аналитика в крупной компании"" и ""какими качествами обладает хороший аналитик"" помогут ему собрать нужную инфу. Gemini отвечает, что к таким качествам относятся критическое мышление, самостоятельность и внимание к деталям.

Лучший способ узнать, что из себя представляют аналитики конкретной компании - пообщаться с ними, например в нашем чате. Если такой возможности нет, читаем статьи о сотрудниках, например вот эту.
Отдельно хочу отметить, что таким образом Вася никого не обманывает, а лишь понимает, какие качества нужно подсветить в резюме и на собеседовании, а какие нет. Если человек совсем не обладает, скажем, критическим мышлением, продемонстрировать его на собесе все равно не получится.

Учимся показывать качества
Главный секрет заключается в том, чтобы не просто отвечать на вопросы, а в каждом ответе показывать собеседующему, что у вас есть качества, которых от вас ожидают.

Тут советую следующую схему:
-Гуглим базовые списки вопросов, которые задают кандидатам на конкретные позиции в крупных компаниях.
-Пишем черновые варианты ответов на них.
-Для каждого ответа прикидываем, какое качество мы демонстрируем через эту историю.
-Если нашли такое качество, делаем в ответе акцент именно на нем. Но не нужно говорить в лоб: фразы вроде ""Я очень ответственный, поэтому сдал домашку в срок"" - будет скорее минусом. Пользуемся принципом ""не рассказывать, а показывать"".
-Если понимаем, что ответ никак не коннектится с требованиями компании, придумываем другой. Тут настоятельно советую не пользоваться ЛЛМкой или делать это аккуратно, потому что она создает шаблонные и посредственные истории.

Из нашего мини-ресерча мы знаем, что в Авито одна из ценностей - фокус на результате. Добавляем контекст работы аналитика в компании и понимаем, что речь идет о реальном импакте, зачастую денежном.
Когда на собесе залетит банальный вопрос про прошлый опыт, которого у стажера может и не быть, можно рассказать выдуманную историю про сайд-проект с друзьями и заказчиком со старших курсов. Сделайте акцент на том, что несмотря на трудности с учебой, вы выделили время на проект, так как хотели добить его до конца и увидеть эффект.

Подписаться: @postypashki_old",confirmed,free_event;native,[],none,"но про Авито можно узнать на нашем бесплатном мини-интенсиве ""Аналитика вне SQL"" завтра в 19:00 будет встреча с экспертом из Авито. Присоединиться можно по ссылке: https://t.me/+j_RdPEr7JudjNWM0","Приглашение / запись / материал недели «Аналитика вне SQL», объявленной бесплатной в сохранённом посте /1887. Отдельный платный курс XLSX в этом предложении не назван; предмет аналитики не достаточен для совпадения.",free_event;native,True,career_courses,calendar_content_only,unknown,Бесплатная неделя — самостоятельное событие воронки. Не приравнивать к покупке Аналитика про.
algoses,625,https://t.me/algoses/625,2026-09-09T15:34:11+00:00,"Треш на алгоритмических собеседованиях на топовые офферы и магистратуры в CS

Мы опросили наших выпускников программы алгоритмы про, что им встречалось по каждому направлению отсюда. И вот что из этого вышло.

Задача Андрея (4 курс БГУ ФПМИ) на собеседовании в магистратуру СКН.
Условие: Даны n исходных строк и m строк-запросов. Для каждой строки-запроса s нужно определить, существует ли среди исходных строк строка t, такая что: len(t) = len(s) и t отличается от s ровно в одной позиции. Строки состоят только из символов a, b, c. На каждый запрос выведите YES, если такая строка существует, иначе NO. Ограничения: n, m <= 3e5, суммарная длина всех строк не превышает 6e5

Идея решения:
Для каждого запроса идём по бору слева направо и храним два состояния: сколько несовпадений уже было - 0 или 1. На каждой позиции: можно пойти по ребру с тем же символом:
1) если ошибка ещё не использована, можно попробовать перейти по одному из двух других символов и отметить, что одно несовпадение уже есть.
2) если ошибка ещё не использована, можно попробовать перейти по одному из двух других символов и отметить, что одно несовпадение уже есть.
Код с решением задачи.

Задача на собеседование в GOOGLE на позицию SWE разработчика с зп 8000$

Условие: Дана перестановка чисел от 1 до n. Из неё удалили два элемента, после чего оставшиеся n - 2 чисел разделили на две непустые части.

Программа запускается два раза. При первом запуске дана левая часть последовательности. Нужно вывести строку-памятку длиной не более 1000 символов. При втором запуске дана эта памятка и правая часть последовательности. Нужно определить два числа от 1 до n, которых нет ни в левой, ни в правой части.
Ограничение: 4 <= n <= 3e5.

Идея решения:
Каждому числу i сопоставляем случайный 64- битный хеш (можно просто рандом число назначить mt19937 например) h(i).
На первом запуске считаем:
H_left = sum(h(x)) по всем x из левой части и сохраняем H_left в памятку.
На втором запуске считаем:
H_missing = sum(h(i)) для i от 1 до n - H_left - sum(h(x)) по правой части
Тогда:
H_missing = h(a) + h(b), где a и b - два пропавших числа.
Дальше перебираем a и проверяем, существует ли число b с хешем:
h(b) = H_missing - h(a).
Все хеши можно заранее хранить в unordered_map. Сложность - O(n)
Код с решением задачи.

Задача из собеседования в hft Sspectral technologies которую дали Артёму на SWE позицию с зп 70 000$ в год

Условие: Дано дерево из n вершин. В одной из вершин находится скрытая вершина x, которую нужно определить. Можно делать запросы вида:
? v
В ответ интерактор сообщает:
0, если v = x
номер соседа вершины v, который является первым на пути из v в x.
Когда скрытая вершина найдена, нужно вывести:
! x
Разрешается сделать не более log2(n) + 1 запросов.

Идея решения
Рассматриваем множество вершин, в котором сейчас может находиться x. Находим центроид этого поддерева и спрашиваем его. Если ответ 0, вершина найдена. Иначе интерактор возвращает соседа u. После удаления центроида дерево распадается на компоненты, и x гарантированно находится в компоненте, содержащей u. Оставляем только эту компоненту и повторяем процесс. Так как центроид делит дерево на компоненты размера не более половины текущего дерева, количество возможных вершин уменьшается каждый раз в два раза. Поэтому потребуется O(log n) запросов.
Это полный аналог бинарного поиска: в массиве выбираем середину и оставляем одну половину, а в дереве выбираем центроид и оставляем одну из компонент после его удаления.
Код с решением

Подписаться: @algoses",confirmed,native,"[""Алгоритмы про""]",explicit,"Мы опросили наших выпускников программы алгоритмы про, что им встречалось по каждому направлению отсюда. И вот что из этого вышло.","Курс прямо назван в рекламном контексте или указан в конкретной ссылке на программу; регистр / склонение / очевидный языковой вариант приведены к названию XLSX. Это соответствие названия, не атрибуция продаж.",native,True,career_courses,calendar_content_only,unknown,
algoses,626,https://t.me/algoses/626,2026-09-09T16:35:27+00:00,"Собрали все задачи с алгосекции в Яндексе в одном файле с разбором частых ошибок, все это закрывают наши курсы по алгоритмам. Сохраняй и делись с друзьями такой годнотой! 🔥

Кстати а контест со стажировки уже разобран на соответствующих наших курсах ПРО.
➡ Записаться.

Подписаться: @algoses",confirmed,sale;native,"[""Алгоритмы про""]",family_candidate,"Кстати а контест со стажировки уже разобран на соответствующих наших курсах ПРО.
➡ Записаться.",Упомянуты собственные курсы по алгоритмам и общий разбор на курсах ПРО. Алгоритмы про — кандидат; конкретное полное название курса в предложении не дано.,sale;native,True,career_courses,calendar_content_only,unknown,
